no_pais;no_sec_por;vl_fob;ano
Mongólia;Plásticos e suas obr..;2652;2020
Mongólia;Produtos das indústr..;1074057;2020
Mongólia;Produtos das indútri..;1101534;2020
Mongólia;Produtos do reino ve..;978;2020
Mongólia;Produtos minerais;2381;2020
Montenegro;Animais vivos e prod..;1342566;2020
Montenegro;"Armas e munições; su..";231000;2020
Montenegro;Calçado, chapéus e a..;65213;2020
Montenegro;Gorduras e óleos ani..;386;2020
Montenegro;Instrumentos e apare..;3025;2020
Montenegro;Madeira, carvão vege..;21074;2020
Montenegro;Máquinas e aparelhos..;167956;2020
Montenegro;Material de transpor..;18523;2020
Montenegro;Matérias têxteis e s..;6571;2020
Montenegro;Mercadorias e produt..;7088;2020
Montenegro;Metais comuns e suas..;42196;2020
Montenegro;Obras de pedra, gess..;42307;2020
Montenegro;Pastas de madeira ou..;45046;2020
Montenegro;Peles, couros, peles..;339;2020
Montenegro;Plásticos e suas obr..;7781;2020
Montenegro;Produtos das indústr..;729;2020
Montenegro;Produtos das indútri..;1491249;2020
Montenegro;Produtos do reino ve..;11284969;2020
Montenegro;Produtos minerais;761826;2020
Montserrat;Animais vivos e prod..;134855;2020
Montserrat;Obras de pedra, gess..;4284;2020
Montserrat;Produtos das indútri..;22886;2020
Namíbia;Animais vivos e prod..;3628061;2020
Namíbia;"Armas e munições; su..";13440;2020
Namíbia;Calçado, chapéus e a..;141308;2020
Namíbia;Instrumentos e apare..;28137;2020
Namíbia;Máquinas e aparelhos..;1287328;2020
Namíbia;Material de transpor..;12983;2020
Namíbia;Matérias têxteis e s..;473750;2020
Namíbia;Mercadorias e produt..;59486;2020
Namíbia;Metais comuns e suas..;2469;2020
Namíbia;Obras de pedra, gess..;79322;2020
Namíbia;Pastas de madeira ou..;197930;2020
Namíbia;Peles, couros, peles..;1618;2020
Namíbia;Plásticos e suas obr..;1941;2020
Namíbia;Produtos das indútri..;166555;2020
Namíbia;Produtos do reino ve..;347290;2020
Nauru;Madeira, carvão vege..;7736;2020
Nauru;Mercadorias e produt..;1455;2020
Nauru;Metais comuns e suas..;564;2020
Nauru;Produtos das indústr..;12;2020
Nepal;Calçado, chapéus e a..;12140;2020
Nepal;Instrumentos e apare..;1755;2020
Nepal;Máquinas e aparelhos..;180318;2020
Nepal;Matérias têxteis e s..;28;2020
Nepal;Mercadorias e produt..;45257;2020
Nepal;Metais comuns e suas..;2751;2020
Nepal;Pastas de madeira ou..;53;2020
Nepal;Peles, couros, peles..;2;2020
Nepal;Plásticos e suas obr..;3497;2020
Nepal;Produtos das indústr..;107631;2020
Nepal;Produtos das indútri..;13427;2020
Nepal;Produtos do reino ve..;3055337;2020
Nicarágua;Calçado, chapéus e a..;413854;2020
Nicarágua;Gorduras e óleos ani..;17656;2020
Nicarágua;Instrumentos e apare..;624410;2020
Nicarágua;Madeira, carvão vege..;70860;2020
Nicarágua;Máquinas e aparelhos..;19196410;2020
Nicarágua;Material de transpor..;4000175;2020
Nicarágua;Matérias têxteis e s..;500544;2020
Nicarágua;Mercadorias e produt..;1509436;2020
Nicarágua;Metais comuns e suas..;2490108;2020
Nicarágua;Objetos de arte, de ..;20000;2020
Nicarágua;Obras de pedra, gess..;1102561;2020
Nicarágua;Pastas de madeira ou..;976073;2020
Nicarágua;Peles, couros, peles..;457634;2020
Nicarágua;Plásticos e suas obr..;1528521;2020
Nicarágua;Produtos das indústr..;2485710;2020
Nicarágua;Produtos das indútri..;10028326;2020
Nicarágua;Produtos do reino ve..;16930604;2020
Nicarágua;Produtos minerais;330177;2020
Níger;Animais vivos e prod..;430939;2020
Níger;Máquinas e aparelhos..;29315;2020
Níger;Metais comuns e suas..;309;2020
Níger;Plásticos e suas obr..;591;2020
Níger;Produtos das indústr..;537;2020
Níger;Produtos das indútri..;956390;2020
Níger;Produtos do reino ve..;285582;2020
Nigéria;Animais vivos e prod..;283811;2020
Nigéria;Calçado, chapéus e a..;107811;2020
Nigéria;Gorduras e óleos ani..;7718;2020
Nigéria;Instrumentos e apare..;165315;2020
Nigéria;Madeira, carvão vege..;1520684;2020
Nigéria;Máquinas e aparelhos..;14126731;2020
Nigéria;Material de transpor..;8842183;2020
Nigéria;Matérias têxteis e s..;140387;2020
Nigéria;Mercadorias e produt..;344050;2020
Nigéria;Metais comuns e suas..;16732572;2020
Nigéria;Obras de pedra, gess..;708990;2020
Nigéria;Pastas de madeira ou..;12203977;2020
Nigéria;Peles, couros, peles..;1308932;2020
Nigéria;Pérolas naturais ou ..;1222;2020
Nigéria;Plásticos e suas obr..;8299344;2020
Nigéria;Produtos das indústr..;21224629;2020
Nigéria;Produtos das indútri..;491149462;2020
Nigéria;Produtos do reino ve..;2047230;2020
Nigéria;Produtos minerais;6801986;2020
Niue;Animais vivos e prod..;165;2020
Niue;Metais comuns e suas..;111;2020
Niue;Produtos das indútri..;58;2020
Niue;Produtos do reino ve..;379;2020
Niue;Produtos minerais;95215;2020
Norfolk, Ilha;Madeira, carvão vege..;18585;2020
Norfolk, Ilha;Obras de pedra, gess..;20596;2020
Noruega;Animais vivos e prod..;957947;2020
Noruega;"Armas e munições; su..";2851;2020
Noruega;Calçado, chapéus e a..;102368;2020
Noruega;Gorduras e óleos ani..;23238;2020
Noruega;Instrumentos e apare..;911210;2020
Noruega;Madeira, carvão vege..;1103775;2020
Noruega;Máquinas e aparelhos..;20628929;2020
Noruega;Material de transpor..;2537228;2020
Noruega;Matérias têxteis e s..;82329;2020
Noruega;Mercadorias e produt..;34136;2020
Noruega;Metais comuns e suas..;15645188;2020
Noruega;Obras de pedra, gess..;82445;2020
Noruega;Pastas de madeira ou..;25614;2020
Noruega;Peles, couros, peles..;11338527;2020
Noruega;Pérolas naturais ou ..;53035;2020
Noruega;Plásticos e suas obr..;2930713;2020
Noruega;Produtos das indústr..;561803486;2020
Noruega;Produtos das indútri..;11924048;2020
Noruega;Produtos do reino ve..;160267912;2020
Noruega;Produtos minerais;118413336;2020
Nova Caledônia;Animais vivos e prod..;3070788;2020
Nova Caledônia;"Armas e munições; su..";3939;2020
Nova Caledônia;Calçado, chapéus e a..;454466;2020
Nova Caledônia;Instrumentos e apare..;4246;2020
Nova Caledônia;Madeira, carvão vege..;642296;2020
Nova Caledônia;Máquinas e aparelhos..;655496;2020
Nova Caledônia;Material de transpor..;2318;2020
Nova Caledônia;Matérias têxteis e s..;786;2020
Nova Caledônia;Mercadorias e produt..;81582;2020
Nova Caledônia;Metais comuns e suas..;167335;2020
Nova Caledônia;Obras de pedra, gess..;16401;2020
Nova Caledônia;Pastas de madeira ou..;574;2020
Nova Caledônia;Peles, couros, peles..;9161;2020
Nova Caledônia;Plásticos e suas obr..;478137;2020
Nova Caledônia;Produtos das indústr..;79283;2020
Nova Caledônia;Produtos das indútri..;106818;2020
Nova Zelândia;Animais vivos e prod..;6294707;2020
Nova Zelândia;"Armas e munições; su..";255183;2020
Nova Zelândia;Calçado, chapéus e a..;1610847;2020
Nova Zelândia;Gorduras e óleos ani..;94386;2020
Nova Zelândia;Instrumentos e apare..;129309;2020
Nova Zelândia;Madeira, carvão vege..;3771984;2020
Nova Zelândia;Máquinas e aparelhos..;9513155;2020
Nova Zelândia;Material de transpor..;1616611;2020
Nova Zelândia;Matérias têxteis e s..;282558;2020
Nova Zelândia;Mercadorias e produt..;85713;2020
Nova Zelândia;Metais comuns e suas..;795862;2020
Nova Zelândia;Obras de pedra, gess..;1781541;2020
Nova Zelândia;Pastas de madeira ou..;6357300;2020
Nova Zelândia;Peles, couros, peles..;138229;2020
Nova Zelândia;Pérolas naturais ou ..;830169;2020
Nova Zelândia;Plásticos e suas obr..;3290537;2020
Nova Zelândia;Produtos das indústr..;4150419;2020
Nova Zelândia;Produtos das indútri..;29466134;2020
Nova Zelândia;Produtos do reino ve..;10456151;2020
Nova Zelândia;Produtos minerais;20047;2020
Omã;Animais vivos e prod..;98627643;2020
Omã;"Armas e munições; su..";4497873;2020
Omã;Calçado, chapéus e a..;243232;2020
Omã;Gorduras e óleos ani..;2258585;2020
Omã;Instrumentos e apare..;147983;2020
Omã;Madeira, carvão vege..;1160720;2020
Omã;Máquinas e aparelhos..;8041944;2020
Omã;Material de transpor..;4102;2020
Omã;Matérias têxteis e s..;149386;2020
Omã;Mercadorias e produt..;1290497;2020
Omã;Metais comuns e suas..;21324817;2020
Omã;Obras de pedra, gess..;729990;2020
Omã;Pastas de madeira ou..;766406;2020
Omã;Peles, couros, peles..;5673;2020
Omã;Pérolas naturais ou ..;1249;2020
Omã;Plásticos e suas obr..;1872228;2020
Omã;Produtos das indústr..;849873;2020
Omã;Produtos das indútri..;5507074;2020
Omã;Produtos do reino ve..;5976862;2020
Omã;Produtos minerais;583862891;2020
Pacífico, Ilhas do (EUA);Instrumentos e apare..;17000;2020
Pacífico, Ilhas do (EUA);Madeira, carvão vege..;16795;2020
